Gene,pvalue,estimate,adj_pvalue
PHOX2B.05072,0.05467998723259441,0.01135213703178632,0.19918223550490954
PHOX2B.05073,0.45152991732130665,0.0027225034279079368,0.6612112863216559
PHOX2B.05074,0.9638116862269396,2.7755244682241823e-4,0.9839673218896275
PHOX2B.05075,0.7087080272603751,0.002467472274658194,0.8465330765195189
PHOX2B.05076,0.856130101261126,-0.0010627522085104146,0.9313475496580655
PHOX2B.05077,0.13790776174908967,-0.00589185072625435,0.3358735430333326
PHOX2B.05078,0.7839646719435299,0.0014874908494732235,0.8901344793643239
PHOX2B.05079,0.1710018689275573,0.005196666056001027,0.3794700764297326
PHOX2B.05080,0.695360389625524,-0.002166836260511338,0.8385131696483368
PHOX2B.05081,0.9883942484178004,6.539818009874657e-5,0.9947509450415865
PHOX2B.05082,0.8087354955625519,0.001910488626492391,0.9047768400580607
PHOX2B.05083,0.7656832083553075,0.0014767867221592067,0.8793854724566201
PHOX2B.05084,0.6675545569704102,-0.0020668892655327582,0.8217251910221969
PHOX2B.05085,0.11626124113272109,-0.005226440059972976,0.3053226940763203
PHOX2B.05086,0.0059435653862335135,0.02475996082338656,0.06214796303245125
PHOX2B.05087,0.0023887189939637813,0.01588554672823382,0.03937276715964603
PHOX2B.05088,0.4462704051227939,-0.0063630186539758785,0.6566667063019265
PHOX2B.05089,0.287510086604411,0.006725276393596933,0.5157081813198007
PHOX2B.05090,0.12612547773199012,-0.008409436074803739,0.31961314330028795
PHOX2B.05091,0.02247304825225244,-0.015683444488247586,0.12249277910107065
PHOX2B.05092,0.02153085204454647,0.018230225960216468,0.11972273918220391
PHOX2B.05093,0.8341925934325686,0.0011766893605589892,0.9190928099423448
PHOX2B.05094,0.93840374893303,6.603209556271249e-4,0.9730630499488885
PHOX2B.05095,0.7338450782940135,-0.002067995313368926,0.8628170017183593
PHOX2B.05096,0.71587729984522,-0.0033394781552809,0.8508050185553867
PHOX2B.05097,0.48459274320154083,-0.003724339296007489,0.6884650741917324
PHOX2B.05098,0.025618534096986757,-0.008702464153446148,0.13112070423128883
PHOX2B.05099,0.9428449557840057,-3.3384667936958945e-4,0.9744853057558579
PHOX2B.05100,0.4115845483282647,-0.005671932661711441,0.6272797316886031
PHOX2B.05101,6.74872894080713e-4,-0.018995492887714287,0.021779213880764734
PHOX2B.05102,0.041892540089260875,-0.016680571457402184,0.17056272231731878
PHOX2B.05103,0.010943980371801845,-0.01484768305098685,0.08371271213540443
PHOX2B.05104,9.773930793122809e-5,-0.02640273414665018,0.008865360066732518
PHOX2B.05105,0.15095145244094602,-0.00893374473043953,0.3542459911921711
PHOX2B.05106,2.440928405371451e-4,-0.015666955064157276,0.013807007943150911
PHOX2B.05107,0.0025729450155309993,-0.02073177959135932,0.04061861394755375
PHOX2B.05108,0.1268509747808601,0.009422224646368625,0.3205041358852488
PHOX2B.05109,0.2625697500930034,-0.008845930561583766,0.4899490808491356
PHOX2B.05110,0.05947339521124607,-0.012430649303314115,0.20842882377530658
PHOX2B.05111,2.2520597538682637e-4,0.021614987157264336,0.013027103383791176
PHOX2B.05112,0.0029706162866046833,-0.021879699289608992,0.04345810492780339
PHOX2B.05113,0.38415288811899856,-0.008261318510930059,0.6031011493216026
PHOX2B.05114,0.27846814565832,-0.005837151780734524,0.5067835931136635
PHOX2B.05115,0.1929996852194968,-0.007967450619755989,0.4081241791598381
PHOX2B.05116,0.9898469204689438,-1.0569027178755348e-4,0.9956928567404976
PHOX2B.05117,0.0014234144486352505,-0.018386169384911687,0.03143659505713112
PHOX2B.05118,0.2147265023875581,0.004850021119977017,0.4348140759707898
PHOX2B.05119,0.7333070264623199,0.0024589273224350796,0.8625585795458027
PHOX2B.05120,0.00869321974730269,-0.022205803453739435,0.07482221533206229
PHOX2B.05121,0.08756827752690538,0.010846063238033119,0.2586884035864198
PHOX2B.05122,7.331667681437613e-4,0.02086898417070061,0.022842913392023816
PHOX2B.05123,2.1442066693382183e-4,0.011579537394278219,0.012690557542195193
PHOX2B.05124,0.006809513451030424,0.014321325277539333,0.06631704681756376
PHOX2B.05125,0.24184309858540073,-0.00994817149881097,0.46497088401048636
PHOX2B.05126,0.06587639360837,0.01025896791913323,0.2196691837334574
PHOX2B.05127,0.7377985541994961,-0.0011487339953528864,0.8647231468249924
PHOX2B.05129,0.06289142271507728,-0.010662596028942076,0.21399028676146073
PHOX2B.05130,0.016182040469549453,0.01710899221231242,0.10331299390159249
PHOX2B.05131,0.6901978629214318,-0.0021223892964317643,0.8356403949705891
PHOX2B.05132,3.9314252349184175e-4,-0.03264298130811941,0.017264987588415086
PHOX2B.05134,0.18810738274241648,-0.007916973635956207,0.4014895669811337
PHOX2B.05135,0.9691162089069679,-1.7135946355606275e-4,0.9866228684727404
PHOX2B.05136,0.9478318597280793,3.130919277683479e-4,0.9764369719722266
PHOX2B.05140,0.1033874751061588,0.00767538939212048,0.28514332599897596
PHOX2B.05141,0.08969469412126707,0.010847606760507068,0.2628815395403359
PHOX2B.05143,0.06315564687714181,-0.029716533346726637,0.21449980185795592
PHOX2B.05144,0.13857901123269248,-0.009678546145509915,0.3368488406935997
PHOX2B.05145,0.4652387752815409,0.002383020199448658,0.6724776787114234
PHOX2B.05146,0.6471266861400579,0.004421188582326677,0.8086772788548785
PHOX2B.05147,0.34208931002484455,-0.005064917675864284,0.5672746682573391
PHOX2B.05148,7.405237989836505e-4,0.020759987923105818,0.022932301645697734
PHOX2B.05149,8.57974059477329e-4,-0.05797838380490821,0.024537097682328316
PHOX2B.05150,0.0975168188399556,-0.005920760029227675,0.2764118557688017
PHOX2B.05151,0.0095143417703692,0.014313949586477163,0.07797467167678625
PHOX2B.05152,0.0445466379004765,-0.011600069037893316,0.17642899762757402
PHOX2B.05153,0.45717559186600853,-0.006461178983222212,0.6658754585850102
PHOX2B.05154,0.12453356398626617,0.010330125954319166,0.31808542417526114
PHOX2B.05155,0.905014177478741,8.255969722979202e-4,0.9571907741839989
PHOX2B.05156,0.0636932324280069,-0.016478046411274018,0.2152911222947221
PHOX2B.05157,0.11842683575903827,-0.010087889605089552,0.3086830412090287
PHOX2B.05158,0.4110264761477896,-0.0050352370141172435,0.6268349708950653
PHOX2B.05160,0.031627323843332784,-0.009894729414250925,0.14709200460996608
PHOX2B.05161,0.8414938946645991,0.0013096257107684242,0.9228222840476161
PHOX2B.05162,0.10731203675382511,-0.008282573383636218,0.2913026760048495
PHOX2B.05163,0.9187781376700236,4.176599296111274e-4,0.9632027131954446
PHOX2B.05164,0.08535183173160377,-0.009819570954520913,0.2547426457581297
PHOX2B.05166,0.17768644042791984,0.014258340098441367,0.38821925283460973
PHOX2B.05167,0.3719936808890252,-0.009549434311138628,0.5936794517801006
PHOX2B.05168,0.010796129337944757,0.013238085349728512,0.082954319108448707
PHOX2B.05169,0.38247191086359167,-0.003983647997384728,0.6019416757318272
PHOX2B.05170,0.0019964106988750348,-0.027471376357829307,0.03617435754641183
PHOX2B.05171,0.9655208798019591,-1.6270357551837736e-4,0.9846630008970948
PHOX2B.05172,0.9696542343069784,2.3719570840318032e-4,0.9866228684727404
PHOX2B.05174,0.03773229441189342,0.01494672707703537,0.16013243107417338
PHOX2B.05175,0.07148644941168954,-0.014081472624965934,0.2302133997965943
PHOX2B.05176,0.2853780575270633,-0.00787789353439996,0.5134295069260139
PHOX2B.05177,0.7448481089504752,-0.0023013099108294397,0.8683380228231679
PHOX2B.05180,0.7446403836555481,0.0013333101150033654,0.8683380228231679
PHOX2B.05181,0.6197744255629783,-0.005342577245893583,0.7899827594808319
PHOX2B.05182,0.6683423361298924,-0.0039903195877934805,0.8221667338524292
PHOX2B.05183,0.11635982830455642,-0.008644831459428213,0.30542462467132625
PHOX2B.05186,0.80968532455607,-0.0038167196365095023,0.9054323271170117
PHOX2B.05187,0.7572199032645376,-0.0014841139839672033,0.8747775941775641
PHOX2B.05188,0.5639272351979919,-0.002480661844071236,0.7488729944667356
PHOX2B.05189,1.2644384196961972e-5,0.020433836841470238,0.0036375774959626524
PHOX2B.05190,0.5867705364439781,0.0042669014364434136,0.7655862648894295
PHOX2B.05191,0.15985261145719673,0.010875297129859513,0.3655102447833187
PHOX2B.05192,0.3773027394646155,0.0034958458515636282,0.5973695713463656
PHOX2B.05193,0.1966608757842786,0.00944472277041032,0.4116709608203326
PHOX2B.05194,0.4276906214129409,-0.0037501383783216788,0.6405581903842962
PHOX2B.05195,0.0689865519486617,0.006065162789216702,0.22558882604759242
PHOX2B.05196,0.780436087287931,-0.0012952341292910177,0.8881443787703559
PHOX2B.05197,0.32997020477374206,-0.007736893649737687,0.5570609327066841
PHOX2B.05198,0.2987020138032674,0.004701353050623079,0.5253311907808413
PHOX2B.05200,4.0217779347923304e-4,0.016772434363372356,0.017390800335600903
PHOX2B.05201,0.17689456080811009,0.004920183656097696,0.38699410832263087
PHOX2B.05203,0.38376225121578494,0.004108520463206761,0.6029670386235952
PHOX2B.05204,0.9475489947865942,3.950529365306229e-4,0.9764035050473046
PHOX2B.05205,0.7148523495616212,-0.002336901452341403,0.8501141711737853
PHOX2B.05206,0.004297910373984358,-0.02055430721664469,0.053140512322256375
PHOX2B.05207,0.014313972528093096,0.01580755798214917,0.09683092889811963
PHOX2B.05208,0.38625611273480653,-0.004576920720276565,0.6049776535645566
PHOX2B.05209,0.8211985721838865,0.0014473980831295104,0.9124494718039138
PHOX2B.05210,0.813551031289139,-0.001031186701044797,0.9079006813214335
PHOX2B.05211,0.8818467151165823,0.001112045239755074,0.9451044043922318
PHOX2B.05212,0.16798254788085534,-0.0071699566773848564,0.37616443878016037
PHOX2B.05213,0.6950305150045374,-0.0021144421485733483,0.8383132240541784
PHOX2B.05214,0.8712030980748336,8.09870565770448e-4,0.9395435690438388
PHOX2B.05243,0.8787651583615702,4.7853715415889687e-4,0.9435698286633764
PHOX2B.05279,0.024483970715263398,-0.015056279056515008,0.1281375169321518
PHOX2B.05283,0.40367821584326935,-0.006675411538796071,0.6199141825948182
PHOX2B.05284,0.02930708927681363,-0.020192604461768796,0.14017515106837233
PHOX2B.05285,0.425401579584672,-0.008710926780221569,0.6389359997504838
PHOX2B.05286,0.824310791640887,0.0013780643451507006,0.9145247819977016
PHOX2B.05287,0.043568976811220295,0.009894635770725923,0.17424180681951368
PHOX2B.05291,0.6073971649875579,-0.0031384362037978684,0.7806669272957336
PHOX2B.05292,0.9591934159540842,-2.4910268247608244e-4,0.9821237336893829
