bin,estimate,pval,fdr,speed,Result,Construct
PHOX2B.19067,0.00395259268921865,0.210177406563779,0.5473636582934452,stable,NoChange,KRAB
PHOX2B.19068,-0.00174409838861865,0.63436208169172,0.8490373770526247,early,NoChange,KRAB
PHOX2B.19069,0.00147176195011394,0.69962658327472,0.8800325768019205,early,NoChange,KRAB
PHOX2B.19070,-0.00304623361663445,0.472727211849765,0.7604960261076629,stable,NoChange,KRAB
PHOX2B.19071,0.0048471053652576,0.210591302729557,0.5478509946033474,early,NoChange,KRAB
PHOX2B.19072,-6.4026147253189e-4,0.852748736575491,0.9486685841908714,stable,NoChange,KRAB
PHOX2B.19073,1.9153577516451e-4,0.950801540993216,0.9837256144917726,stable,NoChange,KRAB
PHOX2B.19074,-0.00400052891258697,0.208745547743113,0.5462991854316243,early,NoChange,KRAB
PHOX2B.19075,-0.0056093923916564,0.1121034051423,0.4227500077552121,stable,NoChange,KRAB
PHOX2B.19076,-0.0122645782492964,0.0107254263791113,0.16470275972256956,early,NoChange,KRAB
PHOX2B.19077,-0.0137243464041713,0.0025807289120578,0.09404081213289908,stable,NoChange,KRAB
PHOX2B.19078,-0.00998379018734647,0.0325088966781308,0.25481026887539854,early,NoChange,KRAB
PHOX2B.19079,-0.00530685921056415,0.0601446326291659,0.32567478373989356,early,NoChange,KRAB
PHOX2B.19080,-6.1709944382183e-4,0.804078699967814,0.9263301253487016,early,NoChange,KRAB
PHOX2B.19081,-0.00705845212872094,0.00713702057560925,0.14091191863744212,stable,NoChange,KRAB
PHOX2B.19082,-0.00790720576598391,0.00133044008686403,0.07233934885306798,early,NoChange,KRAB
PHOX2B.19083,-0.0085104364336276,0.00463815251535056,0.11880937276105644,stable,NoChange,KRAB
PHOX2B.19084,-0.00374504897348544,0.228475163240089,0.5649739222222192,stable,NoChange,KRAB
PHOX2B.19085,-0.00354784373296316,0.243853403757389,0.5781061059022989,stable,NoChange,KRAB
PHOX2B.19086,-9.62776318261479e-5,0.977517832828082,0.9924132296250616,stable,NoChange,KRAB
PHOX2B.19087,-1.7931458720588e-4,0.957587689423204,0.986252773144354,stable,NoChange,KRAB
PHOX2B.19088,0.00641644722753304,0.0578889634089905,0.32008401394005687,stable,NoChange,KRAB
PHOX2B.19089,0.00403971927661521,0.156805536806755,0.48604316918566065,stable,NoChange,KRAB
PHOX2B.19090,0.00781293543992417,0.00766343262105411,0.14582673351482267,early,NoChange,KRAB
PHOX2B.19091,0.00728398684997383,0.00900656118291048,0.15183137365102012,early,NoChange,KRAB
PHOX2B.19092,0.00105020882371756,0.775692644735735,0.9126791034908672,stable,NoChange,KRAB
PHOX2B.19093,-0.00648716983346503,0.0653775338860676,0.33476211027666125,early,NoChange,KRAB
PHOX2B.19094,-0.00495951176643246,0.182724567166517,0.5184429821387281,stable,NoChange,KRAB
